Bridge 3.1,,,,,,,,,,,,,,,,Bridge 3.2,,,,Bridge 3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridge 3.4,,,,,,,,Bridge 5.1,,,,,,,,,,,,,,,,,Bridge 5.2,,,,,,Bridge 1,,,,,,,,,,,,,,Bridge 2,,,,,,,,,,,,,,,,,,,,,,,Bridge 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang,,,,,,,,,,,,,,,,,,,,,,Mesh sensitivity,,,,,,,,,,,,Spandrel sensitivity,,Plate / NoPlate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.69406,532.9976,4.46245214,551.8151245,,,,,0.830481004,265.1313477,0.427949417,265.1313477,7.578074932,150.8240051,,,4.576242529,352.2406921,,,,,1.136445546,639.7716673,1.223086,639.7716673,,,,,3.69406,655.1428833,,,0.650004,499.9518,,,,,,,,,3.204444889,1041.491089,,,3.694906598,989.112915,,,1.635245048,656.7973022,0.397557014,345.4822693,3.402019385,935.9707031,1.311246888,653.6256714,1.529254601,688.5003662,,,,,,,4.004160874,775.0366211,3.379055299,1078.678223,3.284719074,1058.931152,2.942233114,1022.432129,,,1.137423329,617.1654663,,,3.548771143,1122.661255,2.942233114,1022.432129,,,1.271051937,658.2034302,,,2.139837481,509.45401,1.264768071,427.0523987,4.576242529,432.9625174,,,,,,,,,,,,,,3.938718233,1480.157837,,,,,12.40857411,522.3424072,,,,,,,,,1.933584106,533.2053833,,,1.905862461,341.9408448,,,,,,,,,9.373249599,3.002895652,317.6945801,-5.376486662,317.6945801,7.433287123,317.6945801,,,,,,,,,,,,,,,,,,,1.997428481,459.2633362,1.979301218,430.6455078,1.05958886,412.9778748,1.067571575,421.1302795,,,,,,,,,,,,,,,,,,98,639.7716064,-1.23E+00,-8.96E-01,-7.02E-01,-1.30E+00,-9.50E-01,-7.49E-01,,98,246.6839447,1.84E+00,0.00E+00,0.00E+00,,98,427.0523987,1.26E+00,8.89E-01,5.94E-01,,,
,,3.733149,534.0673,4.507590085,551.9165039,,,,,0.8388813,267.0076294,0.432347297,267.0076294,7.651831023,151.0330048,,,4.624543712,352.4012756,,,,,1.148064296,643.5256953,1.23549,643.5256953,,,,,3.733149,656.4577229,,,0.652206,500.6284,,,,,,,,,3.250390524,1042.537598,,,3.746438073,991.8664551,,,1.659516129,656.5418701,0.402049336,348.5523071,3.45515646,938.8099365,1.328451443,658.7392578,1.555076218,687.6866455,,,,,,,,,3.425914329,1080.77771,3.332788358,1062.879028,2.99473037,1023.651672,,,1.152105164,622.3997192,,,3.596896539,1125.852905,2.99473037,1023.651672,,,1.283911522,661.7902832,,,2.168032108,510.5583801,1.277826959,429.2331848,4.624543712,433.1599013,,,,,,,,,,,,,,3.978949971,1482.628174,,,,,12.53804658,509.9978638,,,,,,,,,1.952460036,532.9624023,,,1.925219516,341.1573849,,,,,,,,,9.468281754,3.033230225,317.8126221,-5.436660344,317.8126221,7.511190394,317.8126221,,,,,,,,,,,,,,,,,,,2.017471474,460.4159851,1.999334898,429.5169983,1.070428058,411.9715576,1.078467234,420.2481689,,,,,,,,,,,,,,,,,,99,643.5257568,-1.24E+00,-9.03E-01,-7.07E-01,-1.31E+00,-9.58E-01,-7.54E-01,,99,247.5900574,1.86E+00,0.00E+00,0.00E+00,,99,429.2331848,1.28E+00,8.99E-01,6.04E-01,,,
,,3.772376,534.639,4.552740604,552.0582275,,,,,0.847280899,268.7768555,0.436690811,268.7768555,7.725566626,151.2365875,,,4.672825802,352.7000122,,,,,1.15965644,647.1892703,1.24788,647.1892703,,,,,3.772376,657.1604375,,,0.65337,500.1588,,,,,,,,,3.297367366,1042.508301,,,3.797957674,994.4597778,,,1.681254245,658.8068848,0.40661823,351.2763672,3.509027651,941.3460083,1.345854951,663.6978149,1.579198404,688.6298218,,,,,,,,,3.474831348,1080.803223,3.381378716,1065.505859,3.048636019,1024.847656,,,1.166858594,627.62323,,,3.646052675,1128.089966,3.048636019,1024.847656,,,1.296761795,665.1820068,,,2.196321264,511.5816956,1.290890388,431.3850708,4.672825802,433.5270983,,,,,,,,,,,,,,4.019046202,1486.781006,,,,,12.6674762,514.4249878,,,,,,,,,1.971337711,532.7612915,,,1.944586406,343.8716609,,,,,,,,,9.563356751,3.064514049,317.958374,-5.495620048,317.958374,7.589821959,317.958374,,,,,,,,,,,,,,,,,,,2.037501661,461.4848633,2.019499429,429.1080017,1.081294613,410.9241638,1.089377678,419.8003235,,,,,,,,,,,,,,,,,,100,647.18927,-1.26E+00,-9.12E-01,-7.14E-01,-1.32E+00,-9.66E-01,-7.61E-01,,100,248.5057831,1.88E+00,0.00E+00,0.00E+00,,100,431.3850708,1.29E+00,9.10E-01,6.14E-01,,,
,,3.811498,535.1239,4.597848281,551.9144287,,,,,0.855679973,270.4941406,0.441020791,270.4941406,7.798918523,151.2068329,,,4.721098579,353.0823669,,,,,1.17123746,650.5669553,1.260258,650.5669553,,,,,3.811498,657.7564604,,,0.655563,501.046,,,,,,,,,3.344235476,1042.846802,,,3.849007189,997.3621826,,,1.704271301,660.1548462,0.411180547,354.013916,3.564236686,943.1031494,1.363311661,668.6935425,1.601999975,690.9307251,,,,,,,,,3.522036131,1082.55542,3.43032158,1067.968872,3.103890922,1025.772705,,,1.181685366,632.7456055,,,3.694956889,1130.34668,3.103890922,1025.772705,,,1.309605548,668.328064,,,2.224954311,512.361084,1.303957892,433.5056152,4.721098579,433.997076,,,,,,,,,,,,,,4.058842082,1493.650635,,,,,12.79689465,512.0714111,,,,,,,,,1.990191871,531.9161987,,,1.96394078,342.986599,,,,,,,,,9.658457824,3.096705214,317.9116211,-5.553569733,317.9116211,7.669172505,317.9116211,,,,,,,,,,,,,,,,,,,2.057523001,462.6109924,2.039768966,429.0350952,1.092181192,410.2624512,1.100300695,419.1972656,,,,,,,,,,,,,,,,,,101,650.5670166,-1.27E+00,-9.20E-01,-7.21E-01,-1.34E+00,-9.75E-01,-7.68E-01,,101,249.3925018,1.90E+00,0.00E+00,0.00E+00,,101,433.5056152,1.30E+00,9.21E-01,6.24E-01,,,
,,3.850643,535.5257,4.642974585,551.7091064,,,,,0.864022877,270.9403992,0.445476588,270.9403992,7.872291841,151.2740021,,,4.769364372,353.5148926,,,,,1.182820271,653.9346313,1.272638,653.9346313,,,,,3.850643,658.2503396,,,0.656625,500.6576,,,,,,,,,3.38969077,1044.890503,,,3.90050956,999.6905518,,,1.727198833,661.5528564,0.415753952,356.7536926,3.617573297,946.3256226,1.380859292,673.7092285,1.625131816,692.9775391,,,,,,,,,3.570658155,1082.756958,3.481090069,1068.311157,3.159862943,1026.636597,,,1.196519006,637.8696899,,,3.744144691,1132.380981,3.159862943,1026.636597,,,1.322452095,671.5061646,,,2.252381528,513.7210693,1.316981157,436.6171875,4.769364372,434.5287222,,,,,,,,,,,,,,4.099014215,1513.007935,,,,,12.92621437,512.0234375,,,,,,,,,2.006979892,516.746521,,,1.983308564,345.908653,,,,,,,,,9.75360267,3.129724091,318.0356445,-5.610397639,318.0356445,7.749140518,318.0356445,,,,,,,,,,,,,,,,,,,2.077546902,463.8868103,2.06017727,428.4202576,1.103080111,409.4741516,1.111237332,418.7356262,,,,,,,,,,,,,,,,,,102,653.9345703,-1.28E+00,-9.30E-01,-7.29E-01,-1.35E+00,-9.84E-01,-7.76E-01,,102,250.2530365,1.92E+00,0.00E+00,0.00E+00,,102,436.6171875,1.32E+00,9.31E-01,6.33E-01,,,
,,3.889798,535.9174,4.688062705,550.8913574,,,,,0.872417528,272.9234009,0.449966639,272.9234009,7.945689373,151.3308105,,,4.817624576,353.9802246,,,,,1.194400602,657.1666873,1.285013,657.1666873,,,,,3.889798,658.7318042,,,0.658745,501.613,,,,,,,,,3.437582403,1043.839966,,,3.952450585,1001.591003,,,1.749437302,663.463562,0.420301774,359.8063049,3.67012131,949.7984009,1.398638007,678.5743408,1.648398465,694.8447876,,,,,,,,,3.622551216,1079.822998,3.531809663,1069.385864,3.219394479,1025.277588,,,1.211384661,642.9627075,,,3.792664036,1135.773438,3.219394479,1025.277588,,,1.335291541,674.4852295,,,2.28063087,514.6557007,1.330110012,437.8868408,4.817624576,435.1006927,,,,,,,,,,,,,,4.138779826,1491.543091,,,,,13.0555369,517.2677612,,,,,,,,,2.027511131,544.8822021,,,2.002670686,345.2809136,,,,,,,,,9.84874379,3.164427965,317.9530029,-5.66557012,317.9530029,7.831647782,317.9530029,,,,,,,,,,,,,,,,,,,2.097574528,465.2182312,2.080627717,427.7320862,1.11398194,408.7261047,1.122178743,418.3583374,,,,,,,,,,,,,,,,,,103,657.166626,-1.29E+00,-9.39E-01,-7.37E-01,-1.36E+00,-9.93E-01,-7.84E-01,,103,251.0593567,1.94E+00,0.00E+00,0.00E+00,,103,437.8868408,1.33E+00,9.42E-01,6.43E-01,,,
,,3.928717,536.9017,4.733202048,550.1868896,,,,,0.880810083,274.7112122,0.454337744,274.7112122,8.019120432,151.3852997,,,4.865876865,354.4677429,,,,,1.205980039,660.3627323,1.297386,660.3627323,,,,,3.928717,659.9416729,,,0.660786,502.4877,,,,,,,,,3.485195339,1043.649292,,,4.003881942,1004.042419,,,1.771992422,665.0863647,0.424939499,362.5050049,3.721420653,953.892334,1.416492742,683.4699707,1.674284693,694.0291748,,,,,,,,,3.670379985,1081.713745,3.58178746,1071.023438,3.276795847,1026.131958,,,1.226310735,648.0513916,,,3.841190366,1138.837524,3.276795847,1026.131958,,,1.348128892,677.3969116,,,2.309429925,515.2377319,1.343183452,440.0700073,4.865876865,435.699934,,,,,,,,,,,,,,4.17722296,1469.165039,,,,,13.18496,509.3403931,,,,,,,,,2.044712659,526.6186523,,,2.02203996,348.7046943,,,,,,,,,9.944033922,3.201007754,317.7093506,-5.718206144,317.7093506,7.915327115,317.7093506,,,,,,,,,,,,,,,,,,,2.117137192,461.5525513,2.101088408,427.3511963,1.124906586,408.2561646,1.133142156,417.8562012,,,,,,,,,,,,,,,,,,104,660.3626709,-1.31E+00,-9.49E-01,-7.46E-01,-1.37E+00,-1.00E+00,-7.93E-01,,104,251.8701324,1.96E+00,0.00E+00,0.00E+00,,104,440.0700073,1.34E+00,9.53E-01,6.52E-01,,,
,,3.967693,537.7189,4.778324161,548.9588013,,,,,0.889202754,276.427002,0.458682218,276.427002,8.092596196,151.4457092,,,4.914122634,354.9745178,,,,,1.217555033,663.3049923,1.309749,663.3049923,,,,,3.967693,660.9461479,,,0.661691,502.0779,,,,,,,,,3.531617112,1044.817139,,,,,,,1.794868149,666.4245605,0.429576117,365.2115479,3.773354227,957.4790039,1.43455877,688.2379761,1.696354244,696.6365967,,,,,,,,,3.71701573,1083.878174,3.632153384,1072.189819,3.336637281,1024.850586,,,1.241322258,653.0476074,,,3.890077583,1142.00061,3.336637281,1024.850586,,,1.360961352,680.147644,,,2.338540042,515.5512695,1.356265973,442.1380005,4.914122634,436.3228448,,,,,,,,,,,,,,4.218981136,1503.052612,,,,,13.31444271,523.0317383,,,,,,,,,2.063233405,527.7137451,,,2.041398804,347.4461966,,,,,,,,,10.03934827,3.23772212,317.8153076,-5.770372315,317.8153076,7.998433685,317.8153076,,,,,,,,,,,,,,,,,,,2.137047239,464.415863,2.121601719,426.1976929,1.1358466,407.7875366,1.14411884,417.2545471,,,,,,,,,,,,,,,,,,105,663.3049927,-1.32E+00,-9.58E-01,-7.55E-01,-1.39E+00,-1.01E+00,-8.02E-01,,105,252.6625977,1.98E+00,0.00E+00,0.00E+00,,105,442.1380005,1.36E+00,9.63E-01,6.61E-01,,,
,,4.006731,538.4596,4.823515192,548.6936035,,,,,0.897537102,276.8562317,0.46314951,276.8562317,8.166115731,151.4971771,,,4.962361883,355.4864502,,,,,1.229130699,666.0187373,1.322106,666.0187373,,,,,4.006731,661.8565917,,,0.66369,503.0207,,,,,,,,,3.57840606,1045.478027,,,,,,,1.817567041,667.8970947,0.434226211,367.9180908,3.825384658,960.9820557,1.45282899,692.8660889,1.718553249,699.3919067,,,,,,,,,3.764188848,1085.633545,3.683844116,1071.826172,3.396187909,1024.112915,,,1.256374991,658.0629272,,,3.938802052,1143.70813,3.396187909,1024.112915,,,1.373786246,682.6692505,,,2.367041772,516.1282959,1.369350008,444.2290039,4.962361883,436.952095,,,,,,,,,,,,,,4.259088077,1525.865479,,,,,13.44405022,518.1113892,,,,,,,,,2.0819169,529.8184814,,,2.060758541,350.688911,,,,,,,,,10.13467006,3.274923102,317.8066406,-5.822022068,317.8066406,8.081628731,317.8066406,,,,,,,,,,,,,,,,,,,2.156837378,465.6969299,2.142081736,423.8306885,1.146789058,407.3825073,1.155128353,416.9358521,,,,,,,,,,,,,,,,,,106,666.0187378,-1.33E+00,-9.69E-01,-7.64E-01,-1.40E+00,-1.02E+00,-8.11E-01,,106,253.4225006,1.99E+00,0.00E+00,0.00E+00,,106,444.2290039,1.37E+00,9.74E-01,6.70E-01,,,
,,4.045818,539.0886,4.868668504,547.8461914,,,,,0.905926572,278.8250122,0.467642181,278.8250122,8.239689283,151.5784302,,,5.010595545,355.9956665,,,,,1.240713634,668.6307983,1.334465,668.6307983,,,,,,,,,0.665624,503.9005,,,,,,,,,3.625161247,1046.122437,,,,,,,1.839888399,669.7396851,0.438892806,370.6218872,3.878164571,964.0358887,1.471449388,697.2258911,1.740571577,702.213562,,,,,,,,,3.810925875,1087.866333,3.73475044,1072.641602,3.454846097,1024.324829,,,1.271591755,662.9171753,,,3.986285534,1146.430908,3.454846097,1024.324829,,,1.386589371,684.3998413,,,2.396257827,516.3313599,1.382433577,446.3995361,5.010595545,437.5780067,,,,,,,,,,,,,,4.299231339,1532.819946,,,,,13.57343327,520.0593872,,,,,,,,,2.100643236,531.4786987,,,2.079578708,342.3606796,,,,,,,,,10.23001142,3.312549698,317.7662354,-5.873154937,317.7662354,8.164765103,317.7662354,,,,,,,,,,,,,,,,,,,2.176298061,463.401825,2.1626628,422.3385315,1.157740015,406.7192688,1.166184316,416.4339294,,,,,,,,,,,,,,,,,,107,668.6307983,-1.34E+00,-9.79E-01,-7.74E-01,-1.41E+00,-1.03E+00,-8.21E-01,,107,254.1734314,2.01E+00,0.00E+00,0.00E+00,,107,446.3995361,1.38E+00,9.84E-01,6.78E-01,,,
,,4.085161,538.9721,4.913838115,547.1668701,,,,,0.914314413,280.5951233,0.472018844,280.5951233,8.313309401,151.6367035,,,5.058823153,356.5013123,,,,,1.252304153,671.2101443,1.346829,671.2101443,,,,,,,,,0.666429,503.5168,,,,,,,,,3.672024701,1046.907837,,,,,,,1.862177858,671.6693726,0.443572761,373.3253174,3.931661136,966.7358398,1.490258961,701.4827271,1.762157073,705.0708618,,,,,,,,,3.858214011,1089.491333,3.786592744,1072.184082,3.510360606,1026.302856,,,1.286954852,667.6883545,,,4.033197649,1149.331909,3.510360606,1026.302856,,,1.399388653,686.0577393,,,2.42555351,516.4430542,1.395527739,448.4116211,5.058823153,438.1995297,,,,,,,,,,,,,,4.339310341,1538.791382,,,,,13.70310038,522.769104,,,,,,,,,2.119376324,532.5673218,,,2.099447022,360.2558687,,,,,,,,,10.32535464,3.350510639,317.5557861,-5.923966034,317.5557861,8.247674232,317.5557861,,,,,,,,,,,,,,,,,,,2.196365967,465.383728,2.183244331,420.5539856,1.1686855,406.3575745,1.177255413,416.2894592,,,,,,,,,,,,,,,,,,108,671.210144,-1.35E+00,-9.89E-01,-7.84E-01,-1.42E+00,-1.04E+00,-8.31E-01,,108,254.8820038,2.03E+00,0.00E+00,0.00E+00,,108,448.4116211,1.40E+00,9.94E-01,6.87E-01,,,
,,4.124369,539.3701,4.958969075,546.1212158,,,,,0.922702602,282.2915039,0.476368121,282.2915039,8.386910893,151.7126923,,,5.107044708,357.0119934,,,,,1.263898222,673.5938113,1.35919,673.5938113,,,,,,,,,0.668369,504.5021,,,,,,,,,3.718724474,1048.008057,,,,,,,1.884768251,673.3476563,0.448211649,376.3442688,3.985849209,969.111084,1.509156078,705.8096313,1.78355712,707.9862671,,,,,,,,,3.905724501,1089.890747,3.837204538,1072.860474,3.566344967,1027.296753,,,1.302577322,672.3208618,,,,,3.566344967,1027.296753,,,1.412210055,688.1998901,,,2.454656409,516.6179199,1.408622134,450.3659973,5.107044708,438.8272419,,,,,,,,,,,,,,4.379109945,1546.619385,,,,,13.83306738,517.3353271,,,,,,,,,2.13624211,518.2962036,,,2.118233214,346.3208771,,,,,,,,,10.42072952,3.388777519,317.7241211,-5.974190864,317.7241211,8.330584293,317.7241211,,,,,,,,,,,,,,,,,,,2.216442954,466.5591125,2.20402726,418.7466431,1.179640414,405.831543,1.1883236,416.3206482,,,,,,,,,,,,,,,,,,109,673.59375,-1.37E+00,-1.00E+00,-7.94E-01,-1.43E+00,-1.05E+00,-8.41E-01,,109,255.6040649,2.05E+00,0.00E+00,0.00E+00,,109,450.3659973,1.41E+00,1.00E+00,6.96E-01,,,
,,4.163647,539.0848,5.004120059,545.4118652,,,,,0.931031303,282.6940002,0.480853196,282.6940002,8.460509591,151.8028107,,,5.155259278,357.5379944,,,,,1.275497959,675.7948613,1.37155,675.7948613,,,,,,,,,0.670254,505.4227,,,,,,,,,3.765059635,1049.589966,,,,,,,1.907925238,674.4659424,0.452958804,379.0011902,4.040574189,971.2323608,1.528446213,709.9242554,1.805327833,710.5942993,,,,,,,,,3.951114602,1092.578003,3.88551061,1076.534668,3.622122109,1029.469116,,,1.318569994,676.6325684,,,,,3.622122109,1029.469116,,,1.424978022,687.7474365,,,2.482911106,517.2371826,1.421717927,452.2811279,5.155259278,439.4737848,,,,,,,,,,,,,,4.419329111,1566.842041,,,,,13.96274939,520.1314087,,,,,,,,,2.155658789,528.2921143,,,2.137515913,348.8292432,,,,,,,,,10.51612303,3.427439746,317.9506836,-6.023872732,317.9506836,8.413816592,317.9506836,,,,,,,,,,,,,,,,,,,2.236176515,463.8449402,2.22478155,417.5395813,1.190575189,405.7749939,1.199379447,416.5687561,,,,,,,,,,,,,,,,,,110,675.7947998,-1.38E+00,-1.01E+00,-8.05E-01,-1.45E+00,-1.07E+00,-8.52E-01,,110,256.3274231,2.07E+00,0.00E+00,0.00E+00,,110,452.2811279,1.42E+00,1.02E+00,7.05E-01,,,
,,4.202831,538.7886,5.049284548,544.9509277,,,,,0.939417572,284.6437988,0.485373923,284.6437988,8.533747867,151.6347656,,,5.203468259,358.0650024,,,,,1.287104605,677.8438113,1.383911,677.8438113,,,,,,,,,0.671015,505.0972,,,,,,,,,3.810938215,1051.450806,,,,,,,1.930706436,675.8397827,0.457692338,381.6738586,4.095715471,973.1803589,1.548000728,714.0317383,1.827727654,712.7267456,,,,,,,,,3.997314721,1094.171265,3.934432752,1078.955078,3.676057793,1032.648438,,,1.335120643,680.588562,,,,,3.676057793,1032.648438,,,1.437774044,688.1831665,,,2.512609353,517.1674194,1.434814185,454.193634,5.203468259,440.1215655,,,,,,,,,,,,,,4.459582735,1569.004761,,,,,14.09250498,519.9051514,,,,,,,,,2.174339956,525.0438843,,,2.156865369,348.1867514,,,,,,,,,10.61153144,3.466530148,318.1865234,-6.073020021,318.1865234,8.497490337,318.1865234,,,,,,,,,,,,,,,,,,,2.255820669,460.783905,2.245527692,416.3710022,1.201511244,405.8060608,1.210422372,417.1436768,,,,,,,,,,,,,,,,,,111,677.8441162,-1.39E+00,-1.02E+00,-8.16E-01,-1.46E+00,-1.08E+00,-8.63E-01,,111,257.0631714,2.09E+00,0.00E+00,0.00E+00,,111,454.193634,1.43E+00,1.03E+00,7.14E-01,,,
,,4.242182,537.6714,5.094553344,545.760498,,,,,0.947802269,286.3972778,0.489779108,286.3972778,8.607346565,151.7516327,,,5.251669791,358.5864258,,,,,1.298724358,678.8679813,1.396249,678.8679813,,,,,,,,,0.672931,506.1475,,,,,,,,,3.857853357,1051.922729,,,,,,,1.953180647,677.4971313,0.462429161,384.3523865,4.150726832,975.236145,1.567933708,717.934082,1.850202098,714.8128052,,,,,,,,,4.04425431,1095.290894,3.983604722,1080.8125,3.731204895,1034.682495,,,1.35179772,684.4929199,,,,,3.731204895,1034.682495,,,1.450599753,690.2887573,,,2.541946713,517.2042847,1.447914517,456.0523682,5.251669791,440.7624817,,,,,,,,,,,,,,4.499697592,1572.988037,,,,,14.22241237,518.4105835,,,,,,,,,2.193255117,526.4075317,,,2.176213781,349.9724834,,,,,,,,,10.70695661,3.506055711,318.416748,-6.1216318,318.416748,8.581590628,318.416748,,,,,,,,,,,,,,,,,,,2.27584946,462.8039856,2.266236348,415.1456909,1.212481759,406.0024109,1.221448882,417.71875,,,,,,,,,,,,,,,,,,112,678.8679199,-1.40E+00,-1.03E+00,-8.28E-01,-1.47E+00,-1.09E+00,-8.75E-01,,112,257.7829895,2.11E+00,0.00E+00,0.00E+00,,112,456.0523682,1.45E+00,1.04E+00,7.23E-01,,,
,,4.281483,536.684,5.139767658,545.7924805,,,,,0.956187781,288.073822,0.494160107,288.073822,8.68095085,151.9170074,,,5.299864803,359.0935059,,,,,1.310364334,679.6069943,1.408595,679.6069943,,,,,,,,,0.674801,507.1291,,,,,,,,,3.905063262,1051.87915,,,,,,,1.975976164,678.9135132,0.467172707,387.0344238,4.206250422,977.0289917,1.588011626,721.7468872,1.872856286,716.805603,,,,,,,,,,,4.031465854,1083.573242,3.785557114,1037.14856,,,1.36770925,689.093689,,,,,3.785557114,1037.14856,,,1.463337569,689.3825073,,,2.571349032,517.2036743,1.461015316,457.9000549,5.299864803,441.3857677,,,,,,,,,,,,,,4.539755639,1577.762573,,,,,14.35219217,521.4197388,,,,,,,,,2.212188905,527.6669312,,,2.19557486,348.6479421,,,,,,,,,10.80239389,3.546099788,318.4432373,-6.169727626,318.4432373,8.66609977,318.4432373,,,,,,,,,,,,,,,,,,,2.295637038,459.7187195,2.286900068,414.0753479,1.223479398,406.2469482,1.232445356,418.1882935,,,,,,,,,,,,,,,,,,113,679.6069336,-1.42E+00,-1.05E+00,-8.41E-01,-1.48E+00,-1.10E+00,-8.87E-01,,113,258.4996643,2.13E+00,0.00E+00,0.00E+00,,113,457.9000549,1.46E+00,1.05E+00,7.32E-01,,,
,,4.320561,536.6895,5.185034126,546.3934326,,,,,0.964512699,288.4281006,0.498696463,288.4281006,8.754171431,151.7848358,,,5.348069128,358.6836243,,,,,1.322045767,677.9303593,1.4209,677.9303593,,,,,,,,,0.676636,508.0567,,,,,,,,,,,,,,,,,1.999057829,680.0715942,0.471923762,389.7192078,4.26225923,978.6566772,1.608256367,725.5248413,1.89538789,718.9122925,,,,,,,,,,,,,3.839890007,1039.62146,,,1.383437426,694.0570068,,,,,3.839890007,1039.62146,,,1.476119971,689.8597412,,,2.599025145,518.1365356,1.474115765,459.7449951,5.348069128,440.8819549,,,,,,,,,,,,,,4.579818808,1583.507324,,,,,14.48201854,519.1298218,,,,,,,,,2.231129445,528.7020874,,,2.214885573,351.2782915,,,,,,,,,10.89786377,3.586469828,318.80896,-6.217220886,318.80896,8.75091066,318.80896,,,,,,,,,,,,,,,,,,,2.315698192,461.3125305,2.30752374,413.4648132,1.234489144,406.3540039,1.243429724,418.5906677,,,,,,,,,,,,,,,,,,114,677.9303589,-1.43E+00,-1.06E+00,-8.56E-01,-1.50E+00,-1.11E+00,-9.03E-01,,114,259.221283,2.14E+00,0.00E+00,0.00E+00,,114,459.7449951,1.47E+00,1.06E+00,7.41E-01,,,
,,4.359433,537.369,5.230292678,546.8227539,,,,,0.972895767,290.3598938,0.503258023,290.3598938,8.827730082,151.9433746,,,5.396245047,359.367218,,,,,1.333691689,678.1925663,1.43323,678.1925663,,,,,,,,,0.67814,508.6339,,,,,,,,,,,,,,,,,2.021860564,681.4633179,0.476687856,392.4013367,4.3199067,979.3625488,1.628798549,729.1119385,1.91800145,720.9552612,,,,,,,,,,,,,3.895781934,1041.138672,,,1.399279106,698.9539795,,,,,3.895781934,1041.138672,,,1.488934737,691.7603149,,,2.628912916,518.0018311,1.487259986,461.2595825,5.396245047,441.7222055,,,,,,,,,,,,,,4.619863816,1589.356079,,,,,14.61184584,526.7706299,,,,,,,,,2.250072546,529.4990845,,,2.234132658,352.0609174,,,,,,,,,10.99332713,3.62730646,318.8632813,-6.264297846,318.8632813,8.836602582,318.8632813,,,,,,,,,,,,,,,,,,,2.335404279,457.7018127,2.328088973,412.8865662,1.245497959,406.8121338,1.25440117,418.9318542,,,,,,,,,,,,,,,,,,115,678.1925049,-1.44E+00,-1.07E+00,-8.70E-01,-1.51E+00,-1.13E+00,-9.16E-01,,115,259.6617737,2.16E+00,0.00E+00,0.00E+00,,115,461.2595825,1.49E+00,1.07E+00,7.50E-01,,,
,,4.398135,538.3916,5.27554471,547.1199341,,,,,0.981277321,292.1043091,0.507707824,292.1043091,8.901271038,152.1239929,,,5.44441212,359.9360046,,,,,1.345297772,679.6487423,1.44557,679.6487423,,,,,,,,,0.679197,508.8015,,,,,,,,,,,,,,,,,2.044470049,683.0490112,0.481465162,395.0799866,4.37633507,980.9127197,1.649612328,732.4919434,1.941087423,722.637085,,,,,,,,,,,,,3.952458035,1041.659424,,,1.415194594,703.776123,,,,,3.952458035,1041.659424,,,1.501736813,693.2266846,,,2.658127574,518.1140137,1.500361017,463.1595459,5.44441212,442.421339,,,,,,,,,,,,,,4.659917206,1595.542114,,,,,14.74185102,522.78302,,,,,,,,,2.269039396,530.473938,,,2.253386299,351.1109555,,,,,,,,,11.08881377,3.668385003,319.3128662,-6.310865837,319.3128662,8.923244452,319.3128662,,,,,,,,,,,,,,,,,,,2.3554652,459.2077026,2.348589245,412.6575928,1.25649292,407.0921631,1.265362254,419.6268616,,,,,,,,,,,,,,,,,,116,679.6486816,-1.45E+00,-1.09E+00,-8.81E-01,-1.52E+00,-1.14E+00,-9.28E-01,,116,260.1149902,2.18E+00,0.00E+00,0.00E+00,,116,463.1595459,1.50E+00,1.08E+00,7.59E-01,,,
,,4.43711,538.7531,5.320790224,547.3572998,,,,,0.989659922,293.7914429,0.512131548,293.7914429,8.974419907,152.0253754,,,5.492577329,359.792511,,,,,1.356935372,677.5051883,1.457831,677.5051883,,,,,,,,,0.680064,508.8964,,,,,,,,,,,,,,,,,2.068360103,683.4690552,0.486261124,397.7355042,,,1.670719241,735.6623535,1.964164432,724.3267822,,,,,,,,,,,,,4.006822128,1044.64624,,,1.431170851,708.6258545,,,,,4.006822128,1044.64624,,,1.514520845,693.7890625,,,2.685686108,519.131897,1.513466355,464.9887695,5.492577329,442.2449614,,,,,,,,,,,,,,4.699962679,1601.7323,,,,,14.87179287,518.1171265,,,,,,,,,2.288019983,531.5062256,,,2.272700588,354.1893501,,,,,,,,,11.18431624,3.709744573,319.8034668,-6.357024978,319.8034668,9.010935923,319.8034668,,,,,,,,,,,,,,,,,,,2.37512961,455.3262329,2.36901571,412.6566772,1.267468906,407.4983215,1.276312629,420.3149414,,,,,,,,,,,,,,,,,,117,677.505127,-1.47E+00,-1.10E+00,-8.97E-01,-1.53E+00,-1.15E+00,-9.44E-01,,117,260.6378784,2.20E+00,0.00E+00,0.00E+00,,117,464.9887695,1.51E+00,1.09E+00,7.67E-01,,,
